C202_700_100.csv,obj,"(595.1399999999999, 595.1399999999999)","(631.1299999999999, 631.1299999999999)","(626.6800000000001, 626.6800000000001)","(631.6300000000001, 631.6300000000001)","(591.5799999999998, 591.5799999999998)","(634.6899999999999, 634.6899999999999)","(631.43, 631.43)","(660.3899999999999, 660.3899999999999)","(655.58, 655.58)","(653.8299999999999, 636.5799999999999)","(689.55, 662.7799999999999)","(706.14, 705.86)","(630.48, 630.48)","(628.3799999999999, 628.3799999999999)","(641.8, 641.8)","(671.6499999999999, 671.6499999999999)","(643.41, 643.41)","(639.55, 639.55)","(628.1299999999999, 628.1299999999999)","(629.97, 629.97)"
C202_700_100.csv,time,"(40.681092739105225, 104.30158281326294)","(37.487680435180664, 94.40484166145325)","(49.17178153991699, 106.66026282310486)","(42.57470226287842, 99.43506979942322)","(52.642557859420776, 116.87947034835815)","(58.01549434661865, 107.660325050354)","(54.05425977706909, 144.14762115478516)","(70.94259119033813, 233.65803456306458)","(66.11205530166626, 185.7045819759369)","(63.33959770202637, 178.12600016593933)","(65.4675829410553, 171.50511860847473)","(68.17961025238037, 225.84148335456848)","(72.38638591766357, 183.49844217300415)","(72.97415518760681, 153.96886348724365)","(61.1874475479126, 176.7194468975067)","(53.40961313247681, 182.86553859710693)","(70.12890696525574, 195.52181601524353)","(61.05428075790405, 162.9951753616333)","(62.527549028396606, 175.57791781425476)","(82.22901201248169, 204.6361153125763)"
C203_700_100.csv,obj,"(659.8799999999999, 659.8799999999999)","(666.1499999999999, 650.55)","(668.1999999999999, 636.76)","(716.0600000000001, 715.55)","(697.59, 686.4300000000018)","(643.68, 643.68)","(638.2299999999999, 637.1899999999999)","(675.9, 675.9)","(633.7399999999999, 633.7399999999999)","(645.6299999999999, 645.6299999999999)","(669.91, 669.91)","(687.7599999999999, 687.7599999999999)","(660.28, 660.28)","(640.9599999999999, 640.9599999999999)","(690.25, 690.25)","(661.9000000000001, 661.9000000000001)","(895.31, 873.21)","(610.52, 610.52)","(688.99, 666.7200000000004)","(704.6499999999999, 676.4900000000002)"
C203_700_100.csv,time,"(80.80966305732727, 137.3364794254303)","(83.94107413291931, 128.63083267211914)","(96.08003950119019, 192.97240829467773)","(57.51259708404541, 141.93920302391052)","(67.25583672523499, 97.90692043304443)","(79.11824822425842, 177.07012152671814)","(84.28028750419617, 195.96505737304688)","(84.06797218322754, 116.74807691574097)","(77.31826591491699, 119.12998175621033)","(67.84232783317566, 189.93700575828552)","(70.9016900062561, 132.05803275108337)","(66.28040719032288, 100.44970345497131)","(73.95363903045654, 107.06184101104736)","(72.42645788192749, 104.10940670967102)","(80.35889172554016, 114.48150658607483)","(86.1654155254364, 126.69763112068176)","(57.734586238861084, 178.86193370819092)","(94.31268310546875, 205.56636261940002)","(72.44758319854736, 113.3190062046051)","(73.00154066085815, 104.90904521942139)"
C204_700_100.csv,obj,"(659.8599999999999, 659.8599999999999)","(674.02, 668.49)","(660.87, 660.87)","(722.2700000000001, 721.79)","(2569.2999999999997, 2553.85)","(649.27, 649.27)","(655.73, 654.12)","(644.03, 644.03)","(774.9000000000001, 774.9000000000001)","(674.24, 674.24)","(648.75, 648.75)","(653.49, 653.49)","(643.4, 643.12)","(783.45, 744.76)","(656.73, 656.73)","(599.3299999999999, 599.3299999999999)","(641.8399999999999, 641.8399999999999)","(1041.3199999999997, 1041.3199999999997)","(683.4799999999999, 683.4799999999999)","(818.9699999999999, 818.9699999999999)"
C204_700_100.csv,time,"(112.52714490890503, 132.6820149421692)","(134.07785558700562, 152.7618215084076)","(105.68578839302063, 125.49699640274048)","(85.28292846679688, 106.1067886352539)","(2.062288522720337, 2.2318971157073975)","(118.52102661132812, 134.72005534172058)","(114.51529026031494, 130.90275478363037)","(98.54547953605652, 114.11818099021912)","(98.21307420730591, 152.25311756134033)","(115.71054673194885, 137.1466782093048)","(128.25869584083557, 138.50015354156494)","(163.02453875541687, 178.5104591846466)","(98.25585865974426, 110.09369134902954)","(112.12198233604431, 140.31374979019165)","(107.5626916885376, 121.66662096977234)","(102.58153820037842, 115.65362763404846)","(98.29315233230591, 110.03077816963196)","(80.35956311225891, 124.28919219970703)","(94.12800121307373, 109.6315975189209)","(93.93900465965271, 133.8689706325531)"
C205_700_100.csv,obj,"(592.6400000000001, 592.6400000000001)","(750.1199999999999, 708.2399999999999)","(615.5699999999999, 615.5699999999999)","(761.1399999999999, 731.3399999999999)","(609.6899999999999, 609.6899999999999)","(660.13, 660.13)","(636.8999999999999, 636.8999999999999)","(708.81, 695.68)","(630.8499999999999, 630.8499999999999)","(595.4, 595.4)","(635.48, 635.48)","(668.1999999999999, 668.1999999999999)","(593.11, 593.11)","(610.01, 610.01)","(620.27, 620.27)","(639.3699999999999, 639.3699999999999)","(610.1199999999999, 610.1199999999999)","(629.94, 629.94)","(637.1499999999999, 637.1499999999999)","(651.86, 651.86)"
C205_700_100.csv,time,"(40.09738111495972, 99.98221111297607)","(27.068994283676147, 79.30528593063354)","(42.23973083496094, 105.08469200134277)","(29.298287391662598, 99.05879878997803)","(32.54794502258301, 92.88028454780579)","(36.592444896698, 98.9083845615387)","(39.222875118255615, 100.26765513420105)","(35.82545709609985, 101.98836469650269)","(37.9573278427124, 97.78175187110901)","(33.68984627723694, 93.2079427242279)","(34.65343880653381, 93.30803227424622)","(39.84569978713989, 104.32636141777039)","(42.03343081474304, 101.94378709793091)","(29.511504888534546, 83.55766201019287)","(37.66557860374451, 99.27805161476135)","(35.313225984573364, 74.1404709815979)","(39.677661418914795, 75.54507446289062)","(43.77836513519287, 105.18043351173401)","(29.23789691925049, 93.56547617912292)","(35.970712423324585, 93.24402451515198)"
C206_700_100.csv,obj,"(639.08, 639.08)","(619.75, 619.75)","(615.4799999999999, 615.4799999999999)","(1768.3600000000001, 1709.42)","(729.08, 715.4799999999999)","(630.5799999999999, 630.5799999999999)","(594.8999999999999, 594.8999999999999)","(629.7, 629.7)","(597.08, 597.08)","(589.84, 589.84)","(618.6299999999999, 618.6299999999999)","(653.61, 653.61)","(637.98, 637.98)","(671.12, 668.28)","(610.98, 610.98)","(622.87, 622.87)","(695.23, 687.12)","(620.9199999999998, 620.9199999999998)","(632.8299999999999, 632.8299999999999)","(1776.1799999999998, 1776.1799999999998)"
C206_700_100.csv,time,"(48.78264856338501, 123.39959144592285)","(43.06603717803955, 155.2130799293518)","(51.49352169036865, 190.66530418395996)","(1.4789056777954102, 25.77065634727478)","(38.766170501708984, 156.77576613426208)","(49.680612564086914, 165.93253898620605)","(50.060518980026245, 158.24086165428162)","(42.7522075176239, 155.04608297348022)","(56.389156103134155, 165.8036572933197)","(52.37156939506531, 160.6251904964447)","(43.120877265930176, 140.15092253684998)","(50.53846287727356, 188.7773928642273)","(42.12648677825928, 156.52400588989258)","(46.01577162742615, 159.87667155265808)","(49.876546144485474, 115.70516681671143)","(43.90162706375122, 142.1868758201599)","(41.68888068199158, 151.76782727241516)","(51.78318738937378, 149.4786970615387)","(48.91832685470581, 158.98047399520874)","(1.5104928016662598, 42.734577655792236)"
C207_700_100.csv,obj,"(595.4300000000001, 595.4300000000001)","(703.2599999999999, 691.6299999999999)","(675.38, 675.38)","(647.08, 647.08)","(703.0799999999999, 671.8899999999999)","(612.6899999999999, 612.6899999999999)","(677.5799999999999, 675.96)","(602.33, 602.33)","(670.3100000000001, 670.3100000000001)","(617.9100000000001, 617.9100000000001)","(652.8199999999999, 652.8199999999999)","(670.69, 670.69)","(697.5699999999999, 697.5699999999999)","(652.6499999999999, 646.96)","(715.23, 682.0600000000001)","(656.1399999999999, 656.1399999999999)","(661.36, 638.5)","(652.5099999999999, 650.03)","(717.9, 717.9)","(623.7199999999999, 623.7199999999999)"
C207_700_100.csv,time,"(57.65589165687561, 635.5109670162201)","(51.87793803215027, 493.5547113418579)","(49.243656396865845, 520.7657942771912)","(51.3227801322937, 471.54781556129456)","(45.68735933303833, 439.11649560928345)","(64.95957732200623, 613.7395718097687)","(58.1100652217865, 624.7659904956818)","(49.00429439544678, 624.4898099899292)","(48.18235468864441, 511.88113498687744)","(58.3011212348938, 475.84516620635986)","(42.26783609390259, 762.9104695320129)","(49.996209383010864, 258.73863911628723)","(49.99717330932617, 516.0831534862518)","(49.40521478652954, 348.4368267059326)","(45.72483968734741, 635.3763046264648)","(49.845733404159546, 633.4675123691559)","(50.57664108276367, 635.1402053833008)","(54.34333610534668, 641.7754638195038)","(44.33861184120178, 688.2091608047485)","(53.432411670684814, 626.311112165451)"
C208_700_100.csv,obj,"(647.4000000000001, 647.4000000000001)","(717.8199999999999, 717.8199999999999)","(639.3599999999999, 639.3599999999999)","(598.42, 598.42)","(630.24, 630.24)","(628.49, 628.49)","(601.19, 601.19)","(621.9499999999999, 621.9499999999999)","(620.7, 620.7)","(620.65, 620.65)","(660.5300000000001, 660.5300000000001)","(668.2299999999999, 668.2299999999999)","(635.33, 635.33)","(632.81, 632.81)","(648.4100000000001, 635.2)","(647.62, 647.62)","(712.3599999999999, 704.12)","(673.1200000000001, 648.83)","(714.0699999999999, 700.31)","(635.8900000000001, 635.8900000000001)"
C208_700_100.csv,time,"(54.10126352310181, 484.35519909858704)","(47.6558792591095, 431.51552748680115)","(51.56029152870178, 478.2972390651703)","(51.84710335731506, 573.3175377845764)","(57.50752568244934, 586.1560711860657)","(67.1581518650055, 570.8932287693024)","(53.63664746284485, 572.2578837871552)","(45.36077666282654, 416.9501714706421)","(60.4836061000824, 592.4144518375397)","(48.64919853210449, 420.34983587265015)","(48.17743682861328, 632.7147760391235)","(61.53966546058655, 410.5374746322632)","(57.40945768356323, 596.5259227752686)","(59.20618414878845, 587.0519847869873)","(51.332385540008545, 488.29625248908997)","(60.60519552230835, 495.398197889328)","(54.17465162277222, 494.16674184799194)","(50.36333727836609, 548.6068811416626)","(51.130122661590576, 406.83453369140625)","(69.15815162658691, 613.4837465286255)"
R101_200_100.csv,obj,"(1656.29, 1653.4000000000003)","(1648.56, 1648.56)","(1654.1399999999999, 1654.1399999999999)","(1657.68, 1656.3799999999999)","(1656.5300000000002, 1652.9100000000003)","(1656.0300000000002, 1653.86)","(1648.2799999999997, 1648.2799999999997)","(1652.7, 1652.7)","(1657.1300000000003, 1656.1399999999999)","(1650.65, 1650.65)","(1644.4899999999998, 1644.4899999999998)","(1652.61, 1650.4099999999999)","(1645.0700000000002, 1645.0700000000002)","(1647.75, 1647.75)","(1651.1699999999998, 1651.1699999999998)","(1645.5100000000002, 1645.5100000000002)","(1649.6599999999999, 1649.6599999999999)","(1644.78, 1644.78)","(1644.8100000000002, 1644.8100000000002)","(1645.2700000000002, 1645.2700000000002)"
R101_200_100.csv,time,"(7.847179889678955, 8.243712663650513)","(6.965899229049683, 7.397297620773315)","(7.01511812210083, 7.65561842918396)","(6.533260345458984, 7.083581447601318)","(7.8412580490112305, 8.500311374664307)","(6.501794815063477, 7.15076470375061)","(6.5625011920928955, 7.018207788467407)","(6.68154501914978, 7.218165874481201)","(7.117991209030151, 7.615833520889282)","(8.426741123199463, 8.955972671508789)","(7.181488275527954, 7.597760438919067)","(6.4439146518707275, 7.000147819519043)","(8.473652601242065, 9.01256537437439)","(6.812625885009766, 7.373567581176758)","(7.753637790679932, 8.263159036636353)","(7.668641567230225, 8.197583675384521)","(7.398009300231934, 7.865765333175659)","(8.805135488510132, 9.363355159759521)","(7.105943918228149, 7.606591463088989)","(8.635349035263062, 9.141717195510864)"
R102_200_100.csv,obj,"(1476.6499999999999, 1476.6499999999999)","(1475.5300000000002, 1475.5300000000002)","(1476.6899999999998, 1476.6899999999998)","(1478.46, 1478.46)","(1477.5199999999998, 1477.5199999999998)","(1481.58, 1481.58)","(1480.22, 1480.22)","(1477.53, 1477.53)","(1477.35, 1477.35)","(1479.57, 1479.57)","(1477.3799999999999, 1477.3799999999999)","(1479.19, 1479.19)","(1477.92, 1477.92)","(1478.24, 1478.24)","(1479.2300000000002, 1479.2300000000002)","(1479.2600000000002, 1479.2600000000002)","(1475.87, 1475.87)","(1518.62, 1518.62)","(1481.7400000000002, 1481.7400000000002)","(1478.49, 1478.49)"
R102_200_100.csv,time,"(15.184890270233154, 15.664942264556885)","(11.815573453903198, 12.262238502502441)","(14.24242115020752, 14.711460828781128)","(18.744634866714478, 19.284294605255127)","(15.577515602111816, 16.068660736083984)","(13.112378597259521, 13.582778453826904)","(14.302469253540039, 14.801546812057495)","(15.632994890213013, 16.152135133743286)","(14.812756538391113, 15.323011636734009)","(13.896499872207642, 14.385327100753784)","(15.722387552261353, 16.201239109039307)","(13.671989679336548, 14.169608354568481)","(12.837539911270142, 13.357752799987793)","(13.120201110839844, 13.580129623413086)","(12.699268102645874, 13.239677667617798)","(13.613865613937378, 14.162499189376831)","(14.853484630584717, 15.402824401855469)","(13.481908798217773, 15.459717512130737)","(14.02361249923706, 14.521178722381592)","(14.57814359664917, 15.06575608253479)"
